Format,AiM CSV File,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
105.65,9.0402,13,0.0426,-0.3625,-0.2235,105.6908,5.3778,327.3062,20,0.22,43.0565,40.84885915,-80.34481432,40.7602,11.352,0,13.5219,-2.7311,5.5656,-2.8199,-0.2854,-0.008,-0.9436,0.7102,0.7761,1.2725,56.9539,1,32.7305,33.0473,30.8,0.3677,31.3081,516.0883,-0.0961,-2.7765,-3.949,0.0039,18.5765,-1.4176,18.6235,367.4,-2.0529,0.6588,-18.542,0.034,1,1,0,0,-0.552,-0.1078,0,0,0.7387,503.5914,367.9398,1,0,1,0,0,0,0,0,0,0,0,1,1,13.8314,11.6179,3.2817,0,0,0,0,0,0,0,0,0,0,0,34.25,0,0,0,-2.3096,-2.44,1.9607,17377.7148,0.4481,0.2,364717.2812,86,11,174,11,11,9.1644,23.501,1,0,0,19.9853,13,0.0385,-0.3592,-0.2137,105.7839,4.908,327.3085,20000,50.1512,40.8489,-80.3448,40.673
105.7,8.5586,13,0.026,-0.3566,-0.1787,106.1141,3.4626,327.3164,20,0.22,63.3095,40.84885877,-80.34481223,40.7732,11.352,0,13.4375,-2.7182,5.634,-2.8051,-0.2939,-0.0411,-0.9487,0.2844,0.4465,1.5166,57.1753,1,32.7355,33.0224,30.8,0.4275,31.2931,505.4019,0,-2.1912,-2.6657,0.1,16.6314,-0.1137,16.6333,367.4,-0.5059,2.3471,-18.542,0.034,1,1,0,0,0.5738,-0.1941,0,0,0.0935,499.2903,367.8323,1,0,1,0,0,0,0,0,0,0,0,1,1,12.3968,10.5559,3.1811,0,0,0,0,0,0,0,0,0,0,0,34.25,0,0,0,-2.4456,-2.44,1.9273,17420.5723,0.498,0.2,364730.75,86,11,174,11,11,9.3577,23.7769,1,0,0,18.964,13,0.0265,-0.3555,-0.184,106.2158,3.5414,327.3164,20000,62.0922,40.8489,-80.3448,40.8674
105.75,8.2105,13,0.0198,-0.3503,-0.2147,106.5829,2.732,327.3143,20,0.22,76.9753,40.84885837,-80.34481035,40.7812,11.352,0,13.443,-2.7303,5.7312,-2.824,-0.3369,-0.018,-0.9373,0.8472,-0.1145,1.2729,57.3917,1,32.7405,32.9974,30.8,0.4874,31.2781,475.5,0,-1.75,-0.95,0.1,17.4157,-0.4569,17.4667,367.4,-0.6529,1.0235,-18.542,0.034,1,1,0,0,0.1369,-0.0961,0,0,0.0882,477.6774,367.7624,1,0,1,0,0,0,0,0,0,0,0,1,1,13.6271,10.5559,3.0805,0,0,0,0,0,0,0,0,0,0,0,34.25,0,0,0,-2.4254,-2.44,1.946,17444.8574,0.5479,0.2,364778.8125,86,11,174,11,11,9.9346,24.5462,1,0,0,18.1979,13,0.0208,-0.3493,-0.2234,106.6865,2.8887,327.3138,20000,74.9436,40.8489,-80.3448,41.0534
105.8,7.8681,13,0.0141,-0.344,-0.2541,107.0536,2.0509,327.3117,20,0.22,98.2648,40.84885798,-80.34480848,40.7812,11.352,0,13.425,-2.7215,5.5898,-2.7941,-0.3447,-0.0289,-0.9531,1.6357,0.0434,0.6919,57.6,1,32.7455,32.9725,30.8,0.5473,31.2632,445.5981,0,-1.3088,0.7657,0.1,18.2,-0.8,18.3,367.4,-0.8,-0.3,-18.542,0.034,1,1,0,0,-0.3,0,0,0,0.357,448.6452,367.7086,1,0,1,0,0,0,0,0,0,0,0,1,1,14.8574,10.5559,2.9799,0,0,0,0,0,0,0,0,0,0,0,34.25,0,0,0,-2.4067,-2.4509,1.9793,17463.9043,0.5978,0.2,364799.9688,86,11,174,11,11,10.1481,24.8221,1,0,0,17.4146,13,0.0171,-0.3436,-0.2524,107.1148,2.5265,327.3113,20000,81.6073,40.8489,-80.3448,41.2318
105.85,7.4847,13,0.0207,-0.3416,-0.2381,107.2984,3.2112,327.3098,20,0.22,59.699,40.84885763,-80.34480683,40.7812,11.352,0,13.4375,-2.7172,5.4535,-2.8191,-0.3118,-0.0372,-0.95,1.5293,0.7017,0.7878,57.8083,1,32.7505,32.9475,30.8,0.6072,31.2482,426.2647,0,0.7657,2.1931,2.3578,17.4157,-0.3588,17.4667,367.1059,2.3863,-2.849,-18.542,0.034,1,1,0,0,-0.795,0,0,0,-0.1419,426.8387,367.5645,1,0,1,0,0,0,0,0,0,0,0,1,1,15.0058,10.1789,2.8793,0,0,0,0,0,0,0,0,0,0,0,34.25,0,0,0,-2.3931,-2.4964,1.9675,17412.2637,0.6477,0.2,364799.9688,86,11,174,11,11,10.0519,24.6779,1,0,0,16.5532,13,0.0223,-0.3401,-0.234,107.3501,3.4879,327.3094,20000,60.0822,40.8489,-80.3448,41.401
105.9,7.0996,13,0.0278,-0.3393,-0.2198,107.5337,4.4484,327.308,20,0.22,40.8791,40.84885729,-80.3448052,40.7812,11.352,0,13.4242,-2.7086,6.0031,-2.8225,-0.3147,-0.0438,-0.9404,1.0186,0.2546,1.3965,58.0039,1,32.7555,32.9226,30.8,0.6671,31.2332,407.1471,0,2.8735,3.6147,4.6618,16.6314,0.0824,16.6333,366.8118,5.5725,-5.398,-18.542,0.034,1,1,0,0,-1.2901,0,0,0,-0.7871,406.4086,367.4032,1,0,1,0,0,0,0,0,0,0,0,1,1,14.9167,9.7193,2.7787,0,0,0,0,0,0,0,0,0,0,0,34.25,0,0,0,-2.38,-2.54,1.9345,17327.3594,0.6976,0.2,364799.9688,86,11,174,11,11,10.0221,24.6,1,0,0,15.7178,13,0.0266,-0.3353,-0.2186,107.4594,4.3133,327.3067,20000,41.7815,40.8489,-80.3448,41.5621
105.95,6.7765,13,0.0279,-0.3287,-0.2169,107.0967,4.6807,327.3013,20,0.22,37.0825,40.84885699,-80.34480366,40.7812,11.352,0,13.4609,-2.6977,5.9895,-2.8041,-0.3564,-0.0354,-0.9712,0.7554,-0.3732,1.2754,58.1992,1,32.7605,32.8976,30.8,0.7269,31.2183,379.2745,0.0922,-1.4235,-0.3088,1.851,15.5647,2.1235,15.8471,367.6,6.8765,-4.1824,-18.542,0.034,1,1,0,0,1.3422,0.6245,0,0,-0.3785,380.1828,367.6634,1,0,1,0,0,0,0,0,0,0,0,1,1,14.1725,9.3405,2.6781,0,0,0,0,0,0,0,0,0,0,0,34.25,0,0,0,-2.38,-2.54,1.976,17306,0.7475,0.2,364799.9688,86,11,174,11,11,10.0702,24.6,1,0,0,15.0009,13,0.0265,-0.3245,-0.2164,106.9944,4.5188,327.2998,20000,38.1703,40.8489,-80.3448,41.7157
106,6.456,13,0.0276,-0.3178,-0.2146,106.6317,4.8711,327.2945,20,0.22,33.9476,40.84885668,-80.34480213,40.7812,11.352,0,13.5,-2.6887,5.4758,-2.841,-0.345,-0.0207,-0.9775,0.6895,0.1711,0.7817,58.387,1,32.7655,32.8727,30.8,0.7868,31.2033,350.8431,0.1902,-6.1294,-4.5735,-1.2863,14.4863,4.2314,15.0627,368.4333,8.102,-2.8098,-18.542,0.034,1,1,0,0,4.0382,1.2618,0,0,0.0065,354.4193,367.9129,1,0,1,0,0,0,0,0,0,0,0,1,1,12.5237,9.0732,2.5775,0,0,0,0,0,0,0,0,0,0,0,34.25,0,0,0,-2.3776,-2.5379,2.076,17334.5723,0.7974,0.2385,364780.75,86,11,174,11,11,9.9904,24.4904,1,0,0,14.2754,13,0.0256,-0.3122,-0.2145,106.6322,4.5464,327.2946,20000,36.292,40.8489,-80.3448,41.8625
106.05,6.1149,13,0.022,-0.2977,-0.2142,106.7149,4.0292,327.2963,20,0.22,38.872,40.84885642,-80.34480073,40.7812,11.352,0,13.4945,-2.7676,5.732,-2.825,-0.2459,-0.014,-0.9744,0.7007,0.6182,0.6252,58.5693,1,32.7705,32.8477,30.8,0.8467,31.1883,333.4412,0.1118,-3.4235,-3.1912,-0.85,14.4451,2.551,14.7745,368.0941,4.8627,-1.4824,-18.542,0.034,1,1,0,0,2.5412,0.9314,0,0,0.0602,332.914,368.0204,1,0,1,0,0,0,0,0,0,0,0,1,1,10.8748,8.806,2.4769,0,0,0,0,0,0,0,0,0,0,0,34.25,0,0,0,-2.3372,-2.5025,2.13,17356.5723,0.8473,0.3346,364732.6562,86,11,174,11,11,9.7019,24.2019,1,0,0,13.5104,13,0.0203,-0.2925,-0.2141,106.7382,3.7641,327.2968,20000,42.3079,40.8489,-80.3448,42.0008
106.1,5.7729,13,0.0161,-0.2773,-0.2138,106.8209,3.1444,327.2984,20,0.22,47.0252,40.84885617,-80.34479932,40.7812,11.352,0,13.2305,-2.7709,5.9871,-2.8162,-0.1401,-0.0151,-0.9561,0.7148,0.4382,0.728,58.7492,1,32.7754,32.8228,30.8,0.9066,31.1734,317.2647,0.0137,0.1059,-1.1814,-0.0167,14.4941,0.5412,14.5294,367.653,1.2353,-0.1588,-18.542,0.034,1,1,0,0,0.7765,0.5392,0,0,0.0441,316.5807,367.9323,1,0,1,0,0,0,0,0,0,0,0,1,1,9.7627,7.7395,2.3763,0,0,0,0,0,0,0,0,0,0,0,34.25,0,0,0,-2.3044,-2.4756,2.13,17370.8574,0.8972,0.3848,364715.2188,86,11,174,11,11,9.601,24.101,1,0,0,12.7921,13,0.0152,-0.2729,-0.1761,106.9943,2.9796,327.3021,20000,50.9651,40.8489,-80.3448,42.1321
106.15,5.5423,13,0.0109,-0.2563,-0.0127,107.7273,2.1825,327.3176,20,0.22,65.0434,40.8488559,-80.34479795,40.7812,11.352,0,13.0055,-2.8982,6.277,-2.827,-0.1303,-0.0211,-0.9734,0.8103,-0.0099,0.7109,58.9185,1,32.7804,32.7978,30.8,0.9665,31.1584,310.7843,0.0843,-1.2127,-1.6588,1.702,15.0608,1.2059,15.1471,367.6432,2.2235,0.6902,-18.542,0.034,1,1,0,0,1.2618,1.1618,0,0,-0.171,314.9677,367.2871,1,0,1,0,0,0,0,0,0,0,0,1,1,8.7529,6.5207,2.2757,0,0,0,0,0,0,0,0,0,0,0,34.25,0,0,0,-2.3594,-2.5456,2.1555,17396.9805,0.9471,0.3371,364762.8125,86,11,174,11,11,9.9375,24.4375,1,0,0,12.2867,13,0.0108,-0.2538,0.0334,107.9341,2.1853,327.3219,20000,71.6548,40.8489,-80.3448,42.2577
106.2,5.3164,13,0.0057,-0.2353,0.1967,108.6671,1.2175,327.3374,20,0.22,111.8481,40.84885562,-80.34479658,40.7812,11.352,0,12.9922,-2.966,6.4613,-2.7891,-0.1857,-0.0136,-0.9761,0.8481,-0.3113,0.6436,59.0878,1,32.7854,32.7729,30.8,1.0263,31.1434,305.8824,0.1824,-3.3206,-2.5412,3.5647,15.698,2.2353,15.8824,367.6922,3.8412,1.4745,-18.542,0.034,1,1,0,0,1.9971,1.8971,0,0,-0.0419,308.6237,366.986,1,0,1,0,0,0,0,0,0,0,0,1,1,9.8775,7.1179,2.1751,0,0,0,0,0,0,0,0,0,0,0,34.25,0,0,0,-2.4043,-2.6015,2.2262,17444.1504,0.997,0.3107,364799.9688,86,11,174,11,11,10.2212,24.7,1,0,0,11.7621,13,0.0076,-0.2376,0.2127,108.7413,1.6627,327.3374,19990.9998,84.3456,40.8489,-80.3448,42.3781
106.25,5.0447,13,0.0087,-0.2339,0.2455,108.9,2.015,327.3337,19.952,0.22,64.125,40.84885542,-80.34479545,40.7812,11.3546,0,13.007,-3.0197,6.248,-2.8184,-0.2242,-0.0227,-0.9592,0.8347,-0.436,0.6973,59.257,1,32.7904,32.7479,30.8,1.0862,31.1284,290.1274,0.1598,-3.7,-1.7353,3.2971,15.8824,1.3294,16,367.6588,3.6471,0.0765,-18.542,0.034,1,1,0,0,1.8471,2.5059,0,0,0.6032,295.1828,367.2011,1,0,1,0,0,0,0,0,0,0,0,1,1,11.3495,8.0108,2.0744,0,0,0,0,0,0,0,0,0,0,0,34.253,0,0,0,-2.3336,-2.4955,2.2392,17470.9434,0.9531,0.3592,364799.9688,86,11,174,11,11,10.3173,24.7,1,0,0,11.1501,13,0.0103,-0.234,0.2548,108.9447,2.3782,327.3326,19940.9998,60.5974,40.8489,-80.3448,42.4922
106.3,4.7712,13,0.0122,-0.2333,0.2876,109.1034,2.886,327.3289,19.902,0.22,42.3441,40.84885522,-80.34479433,40.7812,11.3579,0,13.0156,-3.0477,6.2395,-2.8078,-0.2617,-0.0432,-0.9746,0.7651,-0.4255,0.436,59.4263,1,32.7954,32.723,30.8,1.1461,31.1135,271.9902,0.1108,-3.7,-0.5588,2.5618,15.9804,0.0549,16,367.6098,3.1078,-1.7373,-18.542,0.034,1,1,0,0,1.5529,3.0941,0,0,1.3355,275.6452,367.3871,1,0,1,0,0,0,0,0,0,0,0,1,1,12.5378,8.8425,1.9739,0,0,0,0,0,0,0,0,0,0,0,34.2561,0,0,0,-2.263,-2.395,2.0694,17433.207,0.9032,0.4,364799.9688,86,11,174,11,11,10.3728,24.6932,1,0,0,10.5679,13,0.013,-0.2303,0.2989,109.062,3.1616,327.3283,19900,39.382,40.8489,-80.3448,42.6007
106.35,4.5667,13,0.0164,-0.2251,0.3411,108.8444,4.1622,327.3265,19.9,0.2152,28.1027,40.848855,-80.34479333,40.7812,11.36,0,13.0492,-3.024,6.2488,-2.8236,-0.2898,-0.052,-0.981,0.6743,-0.3832,0.1085,59.5906,1,32.7996,32.6992,30.8,1.194,31.103,251.9412,0.1,-3.1265,-1.1029,2.4,13.6863,1.3294,13.9216,367.7177,2.4902,-0.4922,-18.542,0.034,1,1,0,0,1.3392,2.5167,0,0,2.1419,250.914,367.5484,1,0,1,0,0,0,0,0,0,0,0,1,1,13.68,9.6643,1.8734,0,0,0,0,0,0,0,0,0,0,0,34.2592,0,0,0,-2.193,-2.345,1.9443,17402.8301,0.8533,0.4,364799.9688,86,11,174,11,11,10.1786,24.6447,1,0,0,10.1214,13,0.0166,-0.2253,0.3524,108.7864,4.2545,327.326,19900,29.7043,40.8489,-80.3448,42.7042
106.4,4.365,13,0.0208,-0.2167,0.3951,108.5661,5.4552,327.3242,19.9,0.2102,20.495,40.84885478,-80.34479233,40.7812,11.36,0,13.1094,-3.0143,6.2016,-2.8209,-0.3174,-0.0544,-0.957,0.7705,-0.2612,-0.005,59.7469,1,32.7946,32.6892,30.8,1.1339,31.133,231.3529,0.1,-2.3912,-2.1324,2.4,10.7941,3.2412,11.3235,367.8647,1.8529,1.5176,-18.542,0.034,1,1,0,0,1.1431,1.6833,0,0,2.729,226.914,367.6,1,0,1,0,0,0,0,0,0,0,0,1,1,14.5573,9.2563,1.7729,0,0,0,0,0,0,0,0,0,0,0,34.2623,0,0,0,-2.1335,-2.3051,2.1472,17426.416,0.8034,0.4,364797.0625,86,11,174,11,11,10.0152,24.6038,1,0,0,9.6312,13,0.0192,-0.2244,0.3858,108.4216,5.1139,327.3239,19900,21.5633,40.8489,-80.3448,42.8032
106.45,4.0483,13,0.0187,-0.2374,0.3286,107.7544,5.1529,327.3228,19.9,0.2148,20.1228,40.84885467,-80.3447915,40.7812,11.36,0,13.1289,-3.0133,5.8926,-2.8113,-0.3364,-0.0443,-0.929,0.8857,-0.212,0.1397,59.9031,1,32.7896,32.6792,30.8,1.0739,31.1631,207.5,0.0637,-1.0755,-1.6382,0.6588,9.5412,2.1725,9.9176,367.9373,1.8118,1.702,-18.542,0.034,1,1,0,0,1.0618,2.15,0,0,3.2129,203.2581,367.6,1,0,1,0,0,0,0,0,0,0,0,1,1,15.3984,8.6806,1.6724,0,0,0,0,0,0,0,0,0,0,0,34.2655,0,0,0,-2.1689,-2.3556,2.35,17450,0.7535,0.4,364748.5,86,11,174,11,11,10.2057,24.6514,1,0,0,8.912,13,0.017,-0.245,0.3143,107.5876,4.7471,327.3225,19900,21.4904,40.8489,-80.3448,42.8954
106.5,3.7268,13,0.0164,-0.2593,0.2571,106.9204,4.7842,327.3214,19.9,0.2198,19.9524,40.84885456,-80.34479067,40.7812,11.36,0,13.1148,-3.0146,5.9133,-2.8328,-0.3762,-0.0411,-0.9453,0.9795,-0.3372,0.2036,60.0594,1,32.7846,32.6692,30.8,1.0138,31.1931,182.5,0.0147,0.4441,-0.6088,-1.6941,8.8059,0.1627,8.8882,367.9863,1.9588,1.3098,-18.542,0.034,1,1,0,0,1.0127,2.9833,0,0,2.6828,177.8387,367.6441,1,0,1,0,0,0,0,0,0,0,0,1,1,16.3705,9.7359,1.5719,0,0,0,0,0,0,0,0,0,0,0,34.2686,0,0,0,-2.1874,-2.4528,2.3167,17450,0.7036,0.4,364699.9688,86,11,174,11,11,10.3962,24.699,1,0,0,8.2001,13,0.0143,-0.2678,0.264,107.1643,4.185,327.3216,19900,24.7654,40.8489,-80.3448,42.9808
106.55,3.4249,13,0.0095,-0.2951,0.3127,108.5503,2.8045,327.3228,19.9,0.22,31.28,40.84885437,-80.34478997,40.7812,11.36,0,13.4305,-3.0217,5.8445,-2.825,-0.4143,-0.0535,-0.948,1.0479,-0.2949,0.1832,60.2156,1,32.7796,32.6592,30.8,0.9538,31.2231,153.0392,0,-0.1637,-0.9176,-1.0275,7.4117,-0.4,7.4466,368.5592,1.6471,0.0706,-18.542,0.034,1,1,0,0,0.8186,3.2363,0,0,1.9301,152.0323,367.6979,1,0,1,0,0,0,0,0,0,0,0,1,1,17.3605,11.0137,1.4714,0,0,0,0,0,0,0,0,0,0,0,34.2717,0,0,0,-2.0824,-2.8928,2.2833,17450,0.6537,0.4,364748.0312,86,11,174,11,11,10.3058,24.6529,1,0,0,7.5266,13,0.0086,-0.3031,0.3248,108.8968,2.5967,327.3231,19900,45.6171,40.8489,-80.3448,43.0595
106.6,3.1239,13,0.0023,-0.3315,0.3735,110.2828,0.7576,327.3243,19.9,0.22,105.6089,40.84885418,-80.34478928,40.7812,11.36,0,13.4375,-3.0039,5.8137,-2.817,-0.4358,-0.0574,-0.9346,1.0879,-0.3557,0.1532,60.3719,1,32.7746,32.6492,30.8,0.8937,31.2532,121.6667,0,-1.6833,-1.8,0.9333,5.7612,-0.4,5.8447,369.3359,1.1569,-1.498,-18.542,0.034,1,1,0,0,0.5735,3.2853,0,0,1.4355,121.0645,367.5968,1,0,1,0,0,0,0,0,0,0,0,1,1,17.9743,11.7505,1.3709,0,0,0,0,0,0,0,0,0,0,0,34.2748,0,0,0,-2.0003,-3.2206,2.0975,17403.3027,0.6038,0.4,364796.125,86,11,174,11,11,10.2096,24.6048,1,0,0,6.8049,13,0.0044,-0.338,0.4023,110.4471,1.5085,327.324,19900,59.14,40.8489,-80.3448,43.1315
106.65,2.6933,13,0.0057,-0.3684,0.534,110.9219,2.305,327.322,19.9,0.22,29.9278,40.84885413,-80.34478885,40.7812,11.36,0,13.4305,-3.0328,5.6289,-2.8148,-0.4565,-0.0692,-0.9358,1.0513,-0.4031,-0.0433,60.5281,1,32.7696,32.6391,30.8,0.8336,31.2832,89.6471,0,-2.7824,-1.2588,1.05,4.2941,-0.2382,4.3618,369.0177,2.2,-1.5333,-18.542,0.034,1,1,0,0,1.1117,3.3343,0,0,1.0806,89.4516,367.5054,1,0,1,0,0,0,0,0,0,0,0,1,1,18.427,12.2554,1.2704,0,0,0,0,0,0,0,0,0,0,0,34.2779,0,0,0,-2.0862,-2.7257,1.8946,17351.416,0.5539,0.3558,364799.9688,86,11,174,11,11,10.1567,24.5567,1,0,0,5.8296,13,0.0075,-0.371,0.5669,111.0406,3.0461,327.3214,19900,34.1867,40.8489,-80.3448,43.1941
106.7,2.2573,13,0.0096,-0.4054,0.6986,111.5155,4.0022,327.3194,19.9,0.22,14.4464,40.84885409,-80.34478843,40.7812,11.36,0,13.4516,-3.0281,5.5355,-2.8156,-0.4624,-0.0683,-0.9385,0.98,-0.3577,-0.2308,60.682,1,32.7646,32.6291,30.8,0.7736,31.3132,57.2941,0,-3.6647,0.0157,0.2167,2.9216,0.0069,2.9402,368.1353,3.9647,-0.8471,-18.542,0.034,1,1,0,0,1.9854,3.3833,0,0,1.8871,53.9677,367.5591,1,0,1,0,0,0,0,0,0,0,0,1,1,18.2882,12.1883,1.1698,0,0,0,0,0,0,0,0,0,0,0,34.281,0,0,0,-2.1579,-2.399,1.85,17347.4277,0.504,0.3077,364799.9688,86,11,174,11,11,10.1087,24.5087,1,0,0,4.7909,13,0.011,-0.3976,0.8537,111.3616,4.0285,327.321,19900,16.5693,40.8489,-80.3448,43.2468
106.75,1.6511,13,0.0163,-0.3989,1.5965,110.4732,2.1164,327.3293,19.9,0.2152,19.9821,40.84885419,-80.34478836,40.7812,11.36,0,13.4508,-3.0264,5.5266,-2.8346,-0.4252,-0.0633,-0.9502,0.887,-0.2852,-0.3766,60.8253,1,32.7596,32.6191,30.8,0.7135,31.3432,27.6765,0,-2.8451,0.4088,-0.4647,1.6634,-0.0228,1.7554,367.8,3.6275,-0.4118,-18.542,0.034,1,1,0,0,1.6347,2.6235,0,0,2.0097,21.5806,367.6258,1,0,1,0,0,0,0,0,0,0,0,1,1,17.9193,11.8987,1.0693,0,0,0,0,0,0,0,0,0,0,0,34.2841,0,0,0,-2.1427,-3.1061,1.85,17356.9531,0.4541,0.3,364799.9688,86,11,174,11,11,10.1788,24.5788,1,0,0,3.4191,13,0.0164,-0.3907,1.7822,110.2511,2.0955,327.3314,19900,37.4661,40.8489,-80.3448,43.2879
106.8,1.0378,13,0.0232,-0.3905,2.525,109.3627,0.0814,327.3398,19.9,0.2102,326.565,40.84885428,-80.3447883,40.7812,11.36,0,13.4461,-2.9996,5.5266,-2.8115,-0.2517,-0.0384,-0.9814,0.7271,0.1907,-0.521,60.9685,1,32.7546,32.6091,30.8,0.6535,31.3733,-0.2647,0,-0.9824,0.2618,-1.0529,0.4752,-0.2208,0.7158,367.8,2.1078,-0.1176,-18.542,0.034,1,1,0,0,0.595,1.4471,0,0,-0.0333,-1,367.7333,1,0,1,0,0,0,0,0,0,0,0,1,1,16.9937,11.0705,0.9688,0,0,0,0,0,0,0,0,0,0,0,34.2873,0,0,0,-2.1012,-3.6856,1.8051,17372.8301,0.4042,0.3,364799.9688,86,11,174,11,11,10.275,24.675,1,0,0,2.1482,13,0.0194,-0.3571,3.0124,110.4434,0.434,327.3407,19900,850.6177,40.8489,-80.3448,43.3165
106.85,0.6953,13,0.0122,-0.2029,5.264,116.0694,0,327.3433,19.9,0.21,10000,40.84885432,-80.3447883,40.7914,11.36,0,13.0695,-3.0217,6.25,-2.8391,-0.0193,0.0007,-0.9846,0.6604,0.9597,-0.5209,61.0609,1,32.7495,32.5991,30.8,0.5934,31.4033,-6.3137,0,0.198,-0.852,-1.1294,-0.2353,-0.0647,0.5059,367.8294,0.7059,-0.1471,-18.542,0.034,1,1,0,0,-0.0431,0.301,0,0,-1.2387,-9.8925,367.8613,1,0,1,0,0,0,0,0,0,0,0,1,1,15.8515,10.0328,0.8683,0,0,0,0,0,0,0,0,0,0,0,34.2904,0,0,0,-1.9212,-3.5956,1.7391,17391.6973,0.3543,0.3,364799.9688,86,11,174,11,11,10.2644,24.7,1,0,0,1.4072,13,0.01,-0.1838,5.8269,117.4759,0.1981,327.344,19900,5823.1079,40.8489,-80.3448,43.3338
106.9,0.3641,13,0.0005,-0.0078,8.0785,123.1018,0,327.3466,19.9,0.21,10000,40.84885435,-80.3447883,40.8044,11.36,0,12.0656,-3.0689,8.082,-2.824,0.0801,-0.0021,-0.9829,0.7642,0.4197,-0.4287,61.1391,1,32.7445,32.5891,30.8,0.5333,31.4333,3.4902,0,0.8843,-2.6657,-0.8353,-0.6275,0.3275,0.849,367.8784,-0.6176,-0.3922,-18.542,0.034,1,1,0,0,-0.4353,-0.8265,0,0,-1.0774,3.5484,368.0226,1,0,1,0,0,0,0,0,0,0,0,1,1,16.0856,10.0992,0.7678,0,0,0,0,0,0,0,0,0,0,0,34.2935,0,0,0,-1.7676,-3.4182,1.7285,17415.8496,0.3044,0.3,364799.9688,86,11,174,11,11,10.2163,24.7,1,0,0,0.7543,13,0.002,-0.0352,9.5969,119.263,0,327.3483,19900,10000,40.8489,-80.3448,43.3446
106.95,0.269,13,0,0,16.6261,98.6629,0,327.3561,19.9,0.2004,10000,40.84885445,-80.3447883,40.8125,11.36,0,11.9852,-3.193,8.1156,-2.8248,0.0228,-0.0072,-0.9939,0.7825,-0.4355,-0.6829,61.2023,1,32.7395,32.5791,30.8,0.4733,31.4634,6.6765,0,0.6706,-3.3676,-0.8588,-0.7725,0.4451,0.9176,368.0098,-0.4314,-0.6647,-18.542,0.034,1,1,0,0,-0.202,-1.0157,0,0,-0.7204,7.7634,367.9043,1,0,1,0,0,0,0,0,0,0,0,1,1,16.8033,10.5537,0.6673,0,0,0,0,0,0,0,0,0,0,0,34.2966,0,0,0,-1.7524,-2.7818,1.7615,17444.1504,0.2545,0.3,364799.9688,86,11,174,11,11,10.2635,24.7317,1,0,0,0.5636,13,0.0009,-0.0161,18.3833,93.5129,0,327.3581,19900,10000,40.8489,-80.3448,43.3515
107,0.1838,13,0,0,25.4125,72.9127,0,327.3659,19.9,0.1904,10000,40.84885456,-80.3447883,40.8125,11.36,0,12.0305,-3.2482,7.6547,-2.8242,-0.0476,-0.0167,-0.9927,0.7856,-0.4658,-0.5425,61.2414,1,32.7345,32.5691,30.8,0.4132,31.4934,4.2255,0,-0.3098,-3.1225,-1.1529,-0.7235,0.3471,0.7706,368.2059,0.9412,-0.9588,-18.542,0.034,1,1,0,0,0.4843,-0.5255,0,0,-0.1828,3.4624,367.528,1,0,1,0,0,0,0,0,0,0,0,1,1,17.8348,11.6954,0.5668,0,0,0,0,0,0,0,0,0,0,0,34.2997,0,0,0,-1.7751,-2.2951,1.8526,17445.4727,0.2046,0.3,364799.9688,86,11,174,11,11,10.3596,24.7798,1,0,0,0.4473,13,0,0,24.4668,74.0012,0,327.366,19900,10000,40.8489,-80.3448,43.3566
107.05,0.2981,13,0,0,17.9809,84.5936,0,327.3646,19.9,0.1948,10000,40.84885457,-80.34478812,40.8125,11.36,0,12.0219,-3.3049,7.6184,-2.8215,-0.0438,-0.0216,-0.9934,0.6836,-0.2029,-0.5886,61.2805,1,32.7295,32.5591,30.8,0.3532,31.5234,1.7745,0,-0.6039,-2.5588,-0.8833,-0.7,0.3,0.7,368.1981,1.1157,-0.6922,-18.542,0.034,1,1,0,0,0.5641,-0.2206,0,0,-0.2484,0.2258,367.6839,1,0,1,0,0,0,0,0,0,0,0,1,1,19.1337,13.4225,0.4663,0,0,0,0,0,0,0,0,0,0,0,34.3028,0,0,0,-1.9701,-2.4901,2.0177,17412.4531,0.1547,0.3,364799.9688,86,11,174,11,11,10.4558,24.8,1,0,0,0.7216,13,0,0,16.3595,87.2417,0,327.3642,19900,10000,40.8489,-80.3448,43.3626
107.1,0.4207,13,0,0,9.8736,97.8342,0,327.3628,19.9,0.1998,10000,40.84885459,-80.34478794,40.8125,11.36,0,12.0164,-3.3111,7.6148,-2.8187,-0.0082,0.002,-0.9927,0.7397,-0.1227,-0.5884,61.3706,1,32.7245,32.549,30.8,0.2931,31.5535,-0.6765,0,-0.2118,-1.6765,-0.05,-0.7,0.3,0.7,368.002,0.1843,0.0922,-18.542,0.034,1,1,0,0,0.1272,-0.0735,0,0,-0.6247,-2.4624,368.114,1,0,1,0,0,0,0,0,0,0,0,1,1,19.869,14.4067,0.3658,0,0,0,0,0,0,0,0,0,0,0,34.306,0,0,0,-2.1591,-2.6691,2.1193,17382.3809,0.1048,0.3,364799.9688,86,11,174,11,11,10.5519,24.8,1,0,0,0.9027,13,0,0,10.9094,99.7425,0,327.362,19900,10000,40.8489,-80.3448,43.3706
