"Time","GPS Speed","GPS Nsat","GPS LatAcc","GPS LonAcc","GPS Slope","GPS Heading","GPS Gyro","GPS Altitude","GPS PosAccuracy","GPS SpdAccuracy","GPS Radius","GPS Latitude","GPS Longitude","LoggerTemp","External Voltage","RPM","F Heave","F Roll","R Heave","R Roll","InlineAcc","LateralAcc","VerticalAcc","RollRate","PitchRate","YawRate","Luminosity","Inverter Enable","D4 Gate Driver B","D3 Module C","D1 Control Board","D4 Torque Shudde","D3 Motor Tempera","D2 Motor Speed","D4 DC Bus Curren","D1 Phase A Curre","D3 Phase C Curre","D2 Phase B Curre","D4 VBC Vq Voltag","D3 VAB Vd Voltag","D2 Output Voltag","D1 DC Bus Voltag","D4 Iq","D3 Id","D2 Flux Feedback","D1 Flux Command","D7 Direction Com","D6 Inverter Enab","D7 BMS Torque Li","D1 Commanded Tor","D2 Torque Feedba","D4 Iq Command","D3 Id Command","Fast Torque Comm","Fast Torque Feed","Fast Motor Speed","Fast DC Bus Volt","Inverter Enable dup 1","Speed Mode Enabl","Direction Comman","Torque Command","Inverter Dischar","Torque Limit Com","Current","Voltage","RDTActive","D3 HV Input Current","SteeringWheelPos","BrakeLightActive","TSAL Active","BrakeSensor1","BrakeSensor2","SpeedFrontRight","SpeedRearLeft","SpeedFrontLeft","SpeedRearRight","SpeedFrontRightMph","SpeedRearLeftMph","SpeedFrontLeftMph","SpeedRearRightMph","FrontLeft","FrontRight","RearLeft","RearRight","Temperature","CoolantTemp","MotorPumpStatus1","MotorPumpStatus2","APPS1","APPS2","LV Current","LV Voltage","HeartBit","Pack Current","Pack Inst Voltag","Pack SOC","Average Temperat","Pack DCL","High Temperature","Low Temperature","High Cell Voltag","Low Cell Voltage","MultiPurpose  01","Maximum Pack Vol","Minimum Cell Vol","GPS Speed","GPS Nsat","GPS LatAcc","GPS LonAcc","GPS Slope","GPS Heading","GPS Gyro","GPS Altitude","GPS PosAccuracy","GPS Radius","GPS Latitude","GPS Longitude"
"66.500","0.1614","11","0.0000","0.0000","2.6023","-45.4526","0.0000","327.8797","33.5000","0.2365","10000.0000","40.84879723","-80.34582202","39.3438","11.3280","0.0000","7.5875","-2.9168","6.7070","-2.7707","-0.0102","0.0240","-0.9961","0.3867","-0.1495","-0.4954","59.6536","0.0000","29.9000","27.7000","29.1250","0.0000","26.7750","0.0000","0.0000","-1.0029","-0.5167","-0.8314","-0.1275","0.3588","0.0000","0.6000","0.2196","0.1196","-18.5420","0.0340","1.0000","0.0000","0.0000","0.0000","0.1098","0.0000","0.0000","0.0000","-0.0645","0.0000","0.7000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","5.2212","3.0337","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","37.5000","0.0000","0.0000","0.0000","-2.9529","-3.2800","1.9320","16277.7139","0.5509","0.0000","345699.9688","61.5000","25.0000","150.0000","38.0000","12.0000","3.5635","20.0000","1.0000","0.0000","0.0000","0.2813","11.0000","0.0000","0.0000","4.5751","38.2126","0.0000","327.8871","33500.0000","10000.0000","40.8488","-80.3458"
"66.550","0.1039","11","0.0000","0.0000","5.7842","89.4912","0.0000","327.8915","33.5000","0.2115","10000.0000","40.84879714","-80.34582200","39.3438","11.3280","0.0000","7.5961","-2.9383","6.6703","-2.7816","-0.0101","0.0243","-0.9961","0.3994","-0.1204","-0.4895","59.6406","0.0000","29.9000","27.7000","29.1300","0.0000","26.7700","0.0000","0.0000","-1.3529","-0.7941","-1.2147","-0.0029","0.4941","0.0000","0.6412","-0.1495","-0.1854","-18.5420","0.0340","1.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","-0.1720","0.0000","0.7000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","5.2351","3.0337","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","37.5000","0.0000","0.0000","0.0000","-2.9731","-3.2800","2.0879","16371.5234","0.5010","0.0000","345699.9688","61.5000","25.0000","150.0000","38.0000","12.0000","3.6000","19.9885","1.0000","0.0000","0.0000","0.1684","11.0000","0.0000","0.0000","9.8618","142.2474","0.0000","327.9004","33500.0000","10000.0000","40.8488","-80.3458"
"66.600","0.0701","11","0.0000","0.0000","16.0699","120.1172","0.0000","327.9086","33.5000","0.1919","10000.0000","40.84879707","-80.34582200","39.3438","11.3280","0.0000","7.5945","-2.9199","6.6789","-2.7730","-0.0100","0.0242","-0.9956","0.3931","-0.1132","-0.4775","59.6276","0.0000","29.9000","27.7000","29.1350","0.0000","26.7650","0.0000","0.0000","-0.7647","-0.3039","-0.7735","-0.2480","0.0039","0.0000","0.7392","-0.4893","-0.3796","-18.5420","0.0340","1.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","-0.2000","0.0000","0.7000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","5.2130","3.0337","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","37.5000","0.0000","0.0000","0.0000","-2.9932","-3.2899","2.2927","16495.3340","0.4511","0.0000","345699.9688","61.5000","25.0000","150.0000","38.0000","12.0000","3.6000","19.9404","1.0000","0.0000","0.0000","0.1377","11.0000","0.0000","0.0000","26.1988","84.0100","0.0000","327.9218","33500.0000","10000.0000","40.8488","-80.3458"
"66.650","0.0563","11","0.0000","0.0000","32.4069","61.8798","0.0000","327.9300","33.5000","0.1769","10000.0000","40.84879703","-80.34582204","39.3438","11.3280","0.0000","7.5930","-2.9316","6.7055","-2.7570","-0.0101","0.0240","-0.9956","0.3932","-0.1256","-0.4556","59.6250","0.0000","29.9000","27.7000","29.1400","0.0000","26.7600","0.0000","0.0000","-0.3069","0.0373","-0.3696","-0.3255","-0.3000","0.0000","0.8000","-0.2109","-0.0109","-18.5420","0.0340","1.0000","0.0000","0.0000","0.0000","0.1765","0.0000","0.0000","0.0000","-0.2000","0.0000","0.7000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","5.1917","3.0337","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","37.5000","0.0000","0.0000","0.0000","-3.0132","-3.3049","2.2753","16509.6230","0.4012","0.0000","345699.9688","61.5000","25.0000","150.0000","38.0000","12.0000","3.6000","19.9076","1.0000","0.0000","0.0000","0.1119","11.0000","0.0000","0.0000","38.6444","38.2644","0.0000","327.9375","33491.9995","10000.0000","40.8488","-80.3458"
"66.700","0.0500","11","0.0000","0.0000","35.6101","45.8021","0.0000","327.9317","33.4730","0.1808","10000.0000","40.84879704","-80.34582208","39.3438","11.3280","0.0000","7.5945","-2.9281","6.6805","-2.7656","-0.0100","0.0242","-0.9951","0.3792","-0.1306","-0.4329","59.6250","0.0000","29.9000","27.7000","29.1450","0.0000","26.7550","0.0000","0.0000","-0.0618","0.1353","-0.0265","-0.1294","-0.3000","0.0000","0.8000","1.0762","1.2762","-18.5420","0.0340","1.0000","0.0000","0.0000","0.0000","0.6176","0.0000","0.0000","0.0000","0.0839","0.0000","0.7473","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","5.1917","3.0337","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","37.5000","0.0000","0.0000","0.0000","-3.0200","-3.3000","2.1715","16481.3203","0.3513","0.0000","345699.9688","61.5000","25.0000","150.0000","38.0000","12.0000","3.6000","19.9552","1.0000","0.0000","0.0000","0.1119","11.0000","0.0000","0.0000","30.6593","58.1005","0.0000","327.9224","33441.9995","10000.0000","40.8488","-80.3458"
"66.750","0.0500","11","0.0000","0.0000","27.6250","65.6382","0.0000","327.9167","33.4230","0.2008","10000.0000","40.84879709","-80.34582211","39.3438","11.3280","0.0000","7.5953","-2.9184","6.7141","-2.7578","-0.0100","0.0240","-0.9954","0.3734","-0.1556","-0.4393","59.6146","0.0000","29.9000","27.7000","29.1500","0.0000","26.7500","0.0000","0.0000","0.1000","0.1333","0.1667","0.0167","-0.3333","0.0000","0.7667","1.5647","1.7647","-18.5420","0.0340","1.0000","0.0000","0.0000","0.0000","0.7412","0.0000","0.0000","0.0000","0.3925","0.0000","0.7989","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","5.1917","3.0337","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","37.5000","0.0000","0.0000","0.0000","-3.0200","-3.2848","2.0900","16458.5723","0.3014","0.0000","345699.9688","61.5000","25.0000","150.0000","38.0000","12.0000","3.5971","19.9971","1.0000","0.0000","0.0000","0.1149","11.0000","0.0000","0.0000","22.5105","82.1746","0.0000","327.9098","33400.0000","10000.0000","40.8488","-80.3458"
"66.800","0.0546","11","0.0000","0.0000","19.0872","99.7775","0.0000","327.9100","33.4000","0.2073","10000.0000","40.84879709","-80.34582212","39.3438","11.3280","0.0000","7.5656","-2.9195","6.6680","-2.7680","-0.0100","0.0239","-0.9956","0.3557","-0.1741","-0.4604","59.5885","0.0000","29.9000","27.7000","29.1550","0.0000","26.7450","0.0000","0.0000","0.1000","-0.0627","0.0686","0.0657","-0.4314","0.0000","0.6686","0.6333","0.8333","-18.5420","0.0340","1.0000","0.0000","0.0000","0.0000","0.3000","0.0000","0.0000","0.0000","0.0161","0.0000","0.7452","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","5.1917","3.0337","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","37.5000","0.0000","0.0000","0.0000","-3.0200","-3.2663","2.0233","16439.5234","0.2515","0.0000","345699.9688","61.5000","25.0000","150.0000","38.0000","12.0000","3.5485","19.9485","1.0000","0.0000","0.0000","0.1341","11.0000","0.0000","0.0000","13.5019","128.4980","0.0000","327.9102","33400.0000","10000.0000","40.8488","-80.3458"
"66.850","0.0632","11","0.0000","0.0000","10.0786","146.1008","0.0000","327.9104","33.4000","0.2023","10000.0000","40.84879702","-80.34582213","39.3438","11.3280","0.0000","7.6000","-2.9148","6.7180","-2.7531","-0.0099","0.0239","-0.9961","0.3358","-0.1806","-0.4706","59.5625","0.0000","29.9000","27.7000","29.1600","0.0000","26.7400","0.0000","0.0000","0.1000","-0.1706","-0.0294","0.2324","-0.3971","0.0000","0.6147","-0.0155","0.1845","-18.5420","0.0340","1.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","-0.2742","0.0860","0.6828","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","5.1917","3.0337","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","37.5000","0.0000","0.0000","0.0000","-3.0200","-3.2461","1.8391","16359.2451","0.2016","0.0000","345699.9688","61.5000","25.0000","150.0000","38.0000","12.0000","3.5000","19.9000","1.0000","0.0000","0.0000","0.1501","11.0000","0.0000","0.0000","5.9347","167.4096","0.0000","327.9128","33400.0000","10000.0000","40.8488","-80.3458"
"66.900","0.0671","11","0.0000","0.0000","5.9347","167.4096","0.0000","327.9181","33.4000","0.2000","10000.0000","40.84879697","-80.34582219","39.3438","11.3280","0.0000","7.5875","-2.9207","6.6648","-2.7777","-0.0101","0.0237","-0.9961","0.3440","-0.1476","-0.4780","59.5104","0.0000","29.9000","27.7000","29.1650","0.0000","26.7350","0.0000","0.0000","0.1000","-0.0725","-0.1275","0.6735","-0.0539","0.0000","0.6637","-0.0641","0.1359","-18.5420","0.0340","1.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","-0.1129","0.6237","0.5753","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","5.1917","3.0337","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","37.5000","0.0000","0.0000","0.0000","-3.0059","-3.2647","1.5372","16217.7363","0.1517","0.0000","345699.9688","61.5000","25.0000","150.0000","38.0000","12.0000","3.5481","19.9481","1.0000","0.0000","0.0000","0.1501","11.0000","0.0000","0.0000","5.9347","167.4096","0.0000","327.9266","33400.0000","10000.0000","40.8488","-80.3458"
"66.950","0.0671","11","0.0000","0.0000","5.9347","167.4096","0.0000","327.9319","33.4000","0.2000","10000.0000","40.84879692","-80.34582227","39.3438","11.3280","0.0000","7.5984","-2.9098","6.7102","-2.7645","-0.0105","0.0238","-0.9956","0.3750","-0.1158","-0.4911","59.4583","0.0000","29.9000","27.7000","29.1700","0.0000","26.7300","0.0000","0.0000","0.1382","0.0255","-0.2000","0.9363","0.1618","0.0000","0.7000","-0.0871","0.1515","-18.5420","0.0340","1.0000","0.0000","0.0000","0.0000","-0.0961","0.0000","0.0000","0.0000","-0.0161","0.8387","0.5161","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","5.1937","3.0337","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","37.5000","0.0000","0.0000","0.0000","-2.9857","-3.3001","1.4007","16146.2861","0.1018","0.0000","345699.9688","61.5000","25.0000","150.0000","38.0000","12.0000","3.5962","19.9962","1.0000","0.0000","0.0000","0.1531","11.0000","0.0000","0.0000","7.5850","148.4936","0.0000","327.9418","33400.0000","10000.0000","40.8488","-80.3458"
"67.000","0.0716","11","0.0000","0.0000","11.5047","103.5681","0.0000","327.9501","33.4000","0.1973","10000.0000","40.84879684","-80.34582234","39.3438","11.3280","0.0000","7.5859","-2.9230","6.7453","-2.7535","-0.0104","0.0240","-0.9956","0.3855","-0.1306","-0.5220","59.4219","0.0000","29.9000","27.7000","29.1750","0.0000","26.7250","0.0000","0.0000","0.2853","0.1235","-0.2000","0.6912","0.0147","0.0000","0.7000","-0.0376","0.3495","-18.5420","0.0340","1.0000","0.0000","0.0000","0.0000","-0.4392","0.0000","0.0000","0.0000","-0.0699","0.3011","0.5699","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","5.2181","3.0337","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","37.5000","0.0000","0.0000","0.0000","-2.9944","-3.3100","1.5340","16189.1426","0.0519","0.0000","345699.9688","61.5000","25.0000","150.0000","38.0000","12.0000","3.6000","20.0000","1.0000","0.0000","0.0000","0.1716","11.0000","0.0000","0.0000","17.9000","30.2687","0.0000","327.9637","33400.0000","10000.0000","40.8488","-80.3458"
"67.050","0.0799","11","0.0000","0.0000","21.8196","-14.6568","0.0000","327.9720","33.4000","0.1923","10000.0000","40.84879673","-80.34582239","39.3438","11.3280","0.0000","7.5922","-2.9246","6.6750","-2.7504","-0.0102","0.0239","-0.9956","0.3782","-0.1554","-0.5205","59.3958","0.0000","29.9000","27.7000","29.1799","0.0000","26.7201","0.0000","0.0000","0.3245","0.1784","-0.2000","0.5000","-0.0892","0.0000","0.6892","-0.0588","0.3235","-18.5420","0.0340","1.0000","0.0000","0.0000","0.0000","-0.6412","0.0000","0.0000","0.0000","-0.2183","0.0000","0.6710","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","5.2376","3.0361","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","37.5000","0.0000","0.0000","0.0000","-3.0144","-3.3100","1.5745","16225.2832","0.0020","0.0000","345699.9688","61.5000","25.0000","150.0000","38.0000","12.0000","3.6000","20.0000","1.0000","0.0000","0.0000","0.1822","11.0777","0.0000","0.0000","25.8109","-74.9938","0.0000","327.9804","33400.0000","10000.0000","40.8488","-80.3458"
"67.100","0.0759","11","0.0000","0.0000","23.9449","-89.7365","0.0000","327.9763","33.4000","0.1981","10000.0000","40.84879669","-80.34582240","39.3438","11.3280","0.0000","7.5852","-2.9469","6.7203","-2.7570","-0.0102","0.0236","-0.9956","0.3625","-0.1501","-0.4905","59.3750","0.0000","29.9000","27.7000","29.1849","0.0000","26.7151","0.0000","0.0000","-0.0186","0.0804","-0.2000","0.5000","-0.0402","0.0000","0.6402","-0.3039","-0.4118","-18.5420","0.0340","1.0000","0.0000","0.0000","0.0000","-0.3961","0.0000","0.0000","0.0000","-0.4871","0.0000","0.8323","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","5.2132","3.0605","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","37.5000","0.0000","0.0000","0.0000","-3.0200","-3.2845","1.3764","16244.1514","0.0480","0.0000","345699.9688","61.5000","25.0000","150.0000","38.0000","12.0000","3.5602","19.9602","1.0000","0.0000","0.0000","0.1508","11.5631","0.0000","0.0000","21.1012","-112.2039","0.0000","327.9700","33400.0000","10000.0000","40.8488","-80.3458"
"67.150","0.0614","11","0.0000","0.0000","19.0939","-128.0628","0.0000","327.9656","33.4000","0.2131","10000.0000","40.84879671","-80.34582238","39.3438","11.3280","0.0000","7.5992","-2.9305","6.6633","-2.7676","-0.0102","0.0237","-0.9956","0.3510","-0.1164","-0.4773","59.3750","0.0000","29.9000","27.7000","29.1899","0.0000","26.7101","0.0000","0.0000","-0.2824","-0.0441","-0.2000","0.5000","0.0000","0.0000","0.6000","-0.6078","-0.9216","-18.5420","0.0340","1.0000","0.0000","0.0000","0.0000","-0.2588","0.0000","0.0000","0.0000","-0.4441","0.0000","0.8376","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","5.1917","3.0793","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","37.5000","0.0000","0.0000","0.0000","-3.0200","-3.2492","1.1772","16248.5713","0.0979","0.0000","345699.9688","61.5000","25.0000","150.0000","38.0000","12.0000","3.5117","19.9116","1.0000","0.0000","0.0000","0.1294","12.0000","0.0000","0.0000","16.3817","-130.8300","0.0000","327.9603","33395.0000","10000.0000","40.8488","-80.3458"
"67.200","0.0714","12","0.0000","0.0000","14.2665","-65.4332","0.0000","327.9589","33.3730","0.2146","10000.0000","40.84879671","-80.34582238","39.3438","11.3280","0.0000","7.5867","-2.9031","6.7023","-2.7711","-0.0103","0.0239","-0.9956","0.3418","-0.1027","-0.4741","59.3750","0.0000","29.9000","27.7000","29.1949","0.0000","26.7051","0.0000","0.0000","-0.1843","-0.2892","-0.2000","0.5000","0.0000","0.0000","0.6000","-1.1471","-0.5294","-18.5420","0.0340","1.0000","0.0000","0.0000","0.0000","-0.5529","0.0000","0.0000","0.0000","-0.1753","0.0000","0.7301","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","5.1917","3.0574","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","37.5000","0.0000","0.0000","0.0000","-3.0200","-3.2549","0.9725","16177.1426","0.1479","0.0000","345699.9688","61.5000","25.0000","150.0000","38.0000","12.0000","3.5365","19.9365","1.0000","0.0000","0.0000","0.1982","12.0000","0.0000","0.0000","11.5744","17.7991","0.0000","327.9570","33345.0000","10000.0000","40.8488","-80.3458"
"67.250","0.1021","12","0.0000","0.0000","9.4592","83.1959","0.0000","327.9556","33.3230","0.2046","10000.0000","40.84879667","-80.34582238","39.3438","11.3280","0.0000","7.5789","-2.9230","6.6703","-2.7727","-0.0101","0.0239","-0.9958","0.3627","-0.1130","-0.4690","59.3854","0.0000","29.9000","27.7000","29.1999","0.0000","26.7001","0.0000","0.0000","-0.0657","-0.4520","-0.1725","0.4863","0.0000","0.0000","0.6069","-1.5534","-0.1456","-18.5420","0.0340","1.0000","0.0000","0.0000","0.0000","-0.7765","0.0000","0.0000","0.0000","0.2871","0.0000","0.7000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","5.1917","3.0354","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","37.5000","0.0000","0.0000","0.0000","-3.0200","-3.2752","0.8009","16112.6787","0.1978","0.0000","345699.9688","61.5000","25.0000","150.0000","38.0000","12.0000","3.5846","19.9846","1.0000","0.0000","0.0000","0.2573","12.0000","0.0000","0.0000","7.0226","146.6415","0.0000","327.9540","33300.0000","10000.0000","40.8488","-80.3458"
"67.300","0.1098","12","0.0000","0.0000","6.0313","124.9766","0.0000","327.9538","33.3000","0.2027","10000.0000","40.84879666","-80.34582241","39.3438","11.3280","0.0000","7.6000","-2.9289","6.6992","-2.7535","-0.0099","0.0239","-0.9956","0.3950","-0.1376","-0.4619","59.3984","0.0000","29.8951","27.6951","29.1951","0.0000","26.7049","0.0000","0.0000","0.1794","-0.1088","0.0235","0.3882","0.0000","0.0000","0.6559","-1.2621","0.1942","-18.5420","0.0340","1.0000","0.0000","0.0000","0.0000","-0.6294","0.0000","0.0000","0.0000","0.8247","0.0000","0.7000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","5.1917","3.0337","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","37.5000","0.0000","0.0000","0.0000","-3.0046","-3.3069","1.1491","16157.3213","0.2478","0.0000","345699.9688","61.5000","25.0000","150.0000","38.0000","12.0000","3.5673","20.0000","1.0000","0.0000","0.0000","0.2305","12.0000","0.0000","0.0000","4.7696","97.4031","0.0000","327.9534","33300.0000","10000.0000","40.8488","-80.3458"
"67.350","0.0978","12","0.0000","0.0000","3.7783","75.7382","0.0000","327.9531","33.3000","0.2077","10000.0000","40.84879666","-80.34582247","39.3438","11.3280","0.0000","7.6000","-2.9324","6.7180","-2.7605","-0.0101","0.0238","-0.9956","0.3650","-0.1401","-0.4779","59.4062","0.0000","29.8901","27.6901","29.1901","0.0000","26.7099","0.0000","0.0000","0.3755","0.1804","0.1804","0.2510","-0.0049","0.0000","0.7098","-0.9653","0.4653","-18.5420","0.0340","1.0000","0.0000","0.0000","0.0000","-0.4765","0.0000","0.0000","0.0000","0.4376","0.4624","0.6075","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","5.1917","3.0337","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","37.5000","0.0000","0.0000","0.0000","-2.9844","-3.3422","1.4973","16201.9639","0.2977","0.0000","345699.9688","61.5000","25.0000","150.0000","38.0000","12.0000","3.5192","20.0000","1.0000","0.0000","0.0000","0.2085","12.0000","0.0000","0.0000","3.1938","41.8280","0.0000","327.9543","33300.0000","10000.0000","40.8488","-80.3458"
"67.400","0.0975","12","0.0000","0.0000","5.1821","-7.7186","0.0000","327.9609","33.3000","0.2073","10000.0000","40.84879660","-80.34582251","39.3438","11.3280","0.0000","7.5977","-2.9172","6.6633","-2.7707","-0.0102","0.0237","-0.9956","0.3384","-0.1277","-0.4871","59.4062","0.0000","29.8851","27.6851","29.1851","0.0000","26.7149","0.0000","0.0000","0.1304","-0.0157","-0.0157","-0.2392","-0.0539","0.0000","0.8078","-0.6188","0.1188","-18.5420","0.0340","1.0000","0.0000","0.0000","0.0000","-0.2804","0.0000","0.0000","0.0000","-0.1000","1.0000","0.5000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","5.2147","3.0337","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","37.5000","0.0000","0.0000","0.0000","-2.9956","-3.3500","1.5307","16218.3672","0.3477","0.0000","345699.9688","61.5000","25.0000","150.0000","38.0000","12.0000","3.5000","19.9712","1.0000","0.0000","0.0000","0.2304","12.0000","0.0000","0.0000","7.7125","-70.7778","0.0000","327.9692","33300.0000","10000.0000","40.8488","-80.3458"
